,Name,Review_id,Rating,Review,flesch_reading_ease,gunning_fog
127,BIT ,8,3.8,"Placements: The students have to maintain a CGPA above 7.5 to take part in placement cell. The package that they offer in mechanical branch is approximately 14lpa but those who are good in coding may get a higher package. Mostly, IT sector visits the college for placements.

Infrastructure: It is quite pity but it is acceptable because you are here only for study but while taking about Wi-Fi, it is the worst. Even network issue is also there sometimes. The call cannot be connected and the internet never works. Games are very few and only some events are organised.

Faculty: Teachers are very good in teaching but they are very strict in giving marks. Semester exams are a little tough and lengthy. Passing marks required are 36 out of 100.",91.47,16.52121212121212
128,BIT ,9,5.0,"Placements: Our college provides good placements with an average salary package of about 6 LPA to 7 LPA. The highest salary package offered this year is 35.8 LPA.

Infrastructure: The infrastructure of the college is not that good as the campus is small. It is in the center of Bangalore City. Sports are good.

Faculty: Faculty members are quite good, but non-teaching staff members are a little rude to students.

Other: This college is good for placements. You can learn lots of things here.",93.81,13.984313725490196
129,BIT ,10,3.6,"Placements: About 91 % people got placed 2. the highest avg package is 8.5 lac and the lowest is 4.5 lac per annum Top recruiting companies are apple tcs and Infosys and many more it tech product and service based companies top roles offer in my college includes pre placement offer in 3rd year and many perks.

Infrastructure: Infrastructure is quite good it gives Wi-Fi campus and library containing more than 5000 books of Indian as well as foreign writers But campus is quite small, lack of playground sometimes creates a lot of difficulty to the students and also a problem while organizing technical fests .

Faculty: Almost all a The teachers are qualified and have persued their post graduation from a very reputed universities and thru Y are also helpful to students, but the curriculum is not enough well maintained its just like mugging up the concepts, means it is not working on the skills of a student in first 1.5 years. Semester exams are medium and lengthy .",50.42,30.791803278688526
130,BIT ,11,3.8,"Placements: The students have to maintain a CGPA above 7.5 to take part in placement cell. The package that they offer in mechanical branch is approximately 14lpa but those who are good in coding may get a higher package. Mostly, IT sector visits the college for placements.

Infrastructure: It is quite pity but it is acceptable because you are here only for study but while taking about Wi-Fi, it is the worst. Even network issue is also there sometimes. The call cannot be connected and the internet never works. Games are very few and only some events are organised.

Faculty: Teachers are very good in teaching but they are very strict in giving marks. Semester exams are a little tough and lengthy. Passing marks required are 36 out of 100.",91.47,16.52121212121212
131,BIT ,12,5.0,"Placements: No students in our batch have been placed yet. Seniors are placed with decent salary packages. The minimum salary package offered in our course is 5 LPA, and the maximum is more than 10 LPA. Top recruiters are Boeing, Mercedes-Benz, etc.

Infrastructure: We have good labs and machines. A canteen is available in our college. We get good snacks and other food items. We have good medical and sports facilities.

Faculty: Teachers are helpful. They are punctual and take extra classes to make us perfect. They guide us to the core. Due to a lack of time and additional assignments, end-of-semester exams are a little difficult.

Other: I chose this course because it is vast and I can learn it practically. We learn how machines work.",101.44,15.469133398247322
132,BIT ,13,1.0,"Placements: Placements are average in this course. Our placements start in August 2022.

Infrastructure: The infrastructure is not good in our college. We do not have a playground. The food served in the hostel is average.

Faculty: Teachers do not treat all students equally and they are very partial to students. They do not give good marks to students.

Other: In our college, events and fests are not conducted.",95.73,13.307189542483663
133,BIT ,14,3.0,"Placements: Around 80% of students got placed in the previous year. The highest salary package offered in our course is 15 LPA. The average salary package offered ranges between 6 LPA - 7 LPA. The lowest salary package offered is 5 LPA. Top recruiting companies are Cisco, Bosch, Microchip, Microfocus, etc. Top roles offered are business analyst, assistant software developer, etc.

Infrastructure: The infrastructure of the ECE department is good. The hostel food is not good. The hostel is clean. The campus has one building for the mechanical department.

Faculty: Some teachers are good. They have good knowledge of the subject. They provide some important questions which are helpful to students in semester exams. Exams are not difficult. Students can pass if they study 2 or 3 days before exams. The pass percentage is 90%. Students should study by themselves without depending on teachers.

Other: Our college organises Manthan fest every year which is also called techno fest. The crowd is fine. The campus is surrounded by other colleges like dental and nursing colleges.",85.69,15.77799043062201
134,BIT ,15,1.8,"Placements: Placements are decent in our college. Good placements were offered to our seniors batch in 2022.

Infrastructure: The infrastructure is not good in our college. There is no ground and the benches are average. Classrooms are not great and there is no proper arrangement. Seminar hall is also available.

Faculty: Teachers are rude and they do not give marks in the internal exams. They only give marks to those students who work as slaves under them and do whatever work they tell them.",93.01,15.097422680412372
135,CMR ,1,4.8,"Placements: CMRIT conducts a placement drive every year. More than 80 companies visit the college and offer students with various job roles, providing students with ample opportunities to secure internships and job offers. The average salary package is 6 Lacs per annum. However, the Statistics tend to change every year.

Infrastructure: The campus offers the best infrastructural facilities to each student. The central library help students to gain knowledge effectively, whereas the college has dedicated Information Technology labs for every subject. Apart from academic facilities, including a cricket ground, badminton court, football ground, and many more.

Faculty: CMRIT has helpful and humble faculty members having vast knowledge in their respective subjects. They help each student to understand difficult topics related to Information Technology. The regular assignments provided by the faculty members of BE Information Science and Engineering help to track students' progress.

Other: Best Campus to pursue dream with well trained faculty.",55.05,21.506435137895814
136,CMR ,2,4.6,"Placements: I did my Electronics and Communication Engineering from CMRIT, and the college offered placement programs for us. It provided intense training on relevant topics, such as aptitude test, technical skills, communication, and personality development. The college organised various workshops to help build the students' confidence, before appearing for interviews.

Infrastructure: CMRIT is well-known for its excellent infrastructure and facilities. The campus was clean and well- maintained, with all the necessary amenities like library, cafeteria, labs, sports ground, etc. As a student, I found it an amazing place to study, and grow my academic knowledge.

Faculty: The teachers were highly qualified, and experienced in their respective domains. They used modern methods and techniques, to help students understand complex topics. They were always available, when we needed help or advice.",70.13,22.53333333333333
137,CMR ,3,4.6,"Placements: I did my mechanical engineering in CMRIT, and thanks to various comprehensive career guidance and counselling programs such as Tie Your LACES (TYL), I got placed in Robert Bosch. With the help of placement cell, we have access to numerous job opportunities from leading organizations in different industries across India.

Infrastructure: CMR Institute of Technology (CMRIT) is known for its placements and quality education. The campus includes everything from state-of-the-art-classrooms and laboratories to libraries and sports grounds. The college also has a well-equipped medical center, canteen facilities and WI-FI connectivity throughout the campus.

Faculty: The professors at CMRIT are highly skilled individuals with great knowledge. They are very approachable, patient and understanding, which helps us interact with them, get guidance for our projects, and get some practical experience from real-world exposure.",63.75,23.008403361344538
138,CMR ,4,4.6,"Placements: This college was known for its exceptional placements program. We were trained and assessed to improve our core concepts and employment skills. Many students got placed at Eurofins.

Infrastructure: Classrooms were well-maintained. There was a lecture hall. All necessary facilities were available like projectors and whiteboards. There was a well-stocked library. Computer laboratory was better. Other resources help us to explore the domain in a better way. The campus was safe for students.

Faculty: Faculty members were highly qualified. They always clear our doubts. They help us with every doubt whenever required. Every faculty member was an expert in their field. They also provided in-depth knowledge about this course.",88.23,17.164705882352944
139,CMR ,5,4.6,"Placements: In 2022, our college had good placements. The salary package offered is 26 LPA and the average salary package offered is 6 LPA. Top recruiting companies like Amazon, Microsoft, TCS, Dell, EY, etc., visit our campus. You can check on other information regarding placement, companies that come to this college, and additional information at www.cmrit.ac.in. Placements are sorted by a special and unique method called the TYL (tie your laces) program which trains the students before they enter placements to do their best overall.

Infrastructure: The college is situated in the AECS layout near Kundalahalli. The college has a lot of facilities such as a library, canteen, and hostel. There are many labs, seminar halls, and an auditorium with well-equipped systems. There is a huge parking area.

Faculty: Faculty members are trustworthy in terms of knowledge of their respective fields. Even if they don't know, they learn and explain it to students. The teaching quality is excellent. Since it's affiliated with VTU (Vishweshwaraya Technical University), exams are held by VTU. Students are prepared for it to appear in the exams. Exams themselves don't do everything, so their unique program called TYL helps students become familiar with interviews by holding mock interviews and many other things.

Other: Only two festivals are held each year.",81.15,17.009528069783048
140,CMR ,6,5.0,"Placements: Top role offered is SDE. Most roles we get are from product-based companies. Top recruiting companies like Cisco, Infosys, etc., visit our campus. Every semester, each student learns coding languages while also developing their soft skills and aptitude.

Infrastructure: All classrooms are well-equipped with infrastructure. There is good safety for hostellers. Our labs are well-updated with all kinds of software.

Faculty: Our college faculty members are excellent. The teaching quality is excellent. There are industries that effectively connect people who are experts in their respective fields. Every teacher is good as they give us in-depth knowledge of the topics that help in preparing for external exams.

Other: Many sports tournaments are conducted. The Spardha Sports Festival, which takes place every year, is organised by our college.",85.11,18.233509700176366
141,CMR ,7,4.6,"Placements: Placements are good. Many companies like amazon, byjus, etc. provide placements to us. Least package is 5 - 6lakh per annum and the highest is 19-20 Lacs per annum.

Infrastructure: The course is fun and great. The college has a lot of labs for all the branches. Faculty members help us with our doubts. Classrooms are neat and library is big, with a lot of useful books.

Faculty: Each semester has a final exam. They provide us assignments and mini projects, and make us do MOOC, which increases our skill level. Exam isn't that tough.

Other: Lot of culturals and activities are organised.",102.69,14.916284987277354
142,CMR ,8,4.2,"Placements: Placements are very good, and they have a high placement rate for already established branches like CSE and ISE, which is around 80% to 85%. Many companies like such as TCS, Wipro, Infosys, Mahindra, etc. , come to the college every year. There is an established placement cell in our college, that help and guide us throughout our 4-year course with various programs, like aptitude, coding and soft skills which all come under the TYL programme, Tie Your Laces.

Infrastructure: The college campus us good, it's a decent size. Classrooms are spacious, with each classroom equipped with Projectors. Our college library is very big, and it contains numerous books which are quite helpful and useful. The Auditorium is also one of the highlights of the campus. There are also a number of PGs around the campus which makes it quite accessible.

Faculty: The faculty is the college is good, they are helpful and knowledgeable. As per the curriculum, since we follow the VTU curriculum it is a bit harder than your average course, but it is also quite helpful as it prepares you well in a vast range of topics.

Other: Since the AIML dept. Is relatively new, we still have a lot to explore and work towards. And so far, I found the course to be quite good in regard to the subjects as well as the faculty.",83.92,16.562156092083097
143,CMR ,9,4.0,"Placements: Around 99% of students got placed in our college. The highest salary package offered was around 25 LPA. The average salary package offered was 7 LPA. The top recruiting companies are Juspay, PhonePe, Amazon, etc. The top roles offered are SDE, android developer, data engineer, etc.

Infrastructure: Our campus is small but it is well-organised. Wi-Fi is available on campus, and the speed is also good. Classrooms are spacious. It also has projectors for an explanation. Laboratory is also well-equipped with modern equipment to perform experiments. The food served in the canteen is very good. Various food items are available from North India to South India.

Faculty: Teachers are helpful. They also motivate us for studies and placements. The course curriculum is as per company requirements. Teachers have good knowledge in their field. They are very supportive regarding studies, and they will always pitch you with a new idea for your project which is related to real-life problems.",93.49,15.749732620320856
144,CMR ,10,4.6,"Placements: Almost 95% of students got placed in our college. Top recruiting companies are amazon, Amadeus, Oracle, Samsung, EY, PhonePe, Juspay, and Deloitte. Top roles offered are SDE, data analyst, and sales. The highest salary package offered is 30 LPA by Amazon, and the average salary package offered for the CSE branch is 7.5 LPA. The salary package offered is 14 LPA by PhonePe.

Infrastructure: Our classrooms are good. The hostel is Wi-Fi enabled. The library is the best. Students can play many games like basketball, volleyball, football, table tennis, handball, hockey, and cricket on our campus. Labs are up to the mark as it contains new computers and proper infrastructure.

Faculty: Teachers are helpful. Most of them are well-qualified and knowledgeable. Semester exams are not much difficult. The pass percentage is around 7-8 CGPA.

Other: I opted for this course because it provides many job opportunities in IT companies. Our college conducts an Aura cultural event and Spardha sports fest every year. Our college organises several hackathons.",91.68,17.79360465116279
145,CMR ,11,4.0,"Placements: Placements are best in my college. Last week, 125 students got placed. The highest package is 17.5LPA and 20+ students got 10LPA+, the lowest Package is 3.5LPA and the average package is 4.25. Placements are good in my college. 75% + students got placed with a good package.

Infrastructure: The infrastructure of the college and hostel is of best facility but the hostel is not worth of money. The cost is 1.5 LPA. If you stay in PG near to college that cost 6,500 per month. Joining of PG is better than college hostel. Give 1st preference for PG.

Faculty: The faculty is same as other colleges. Some lecturers did not teach correctly. They also prepare for other exams also. Our Kannada teacher helped with the tie up with Dr Rajkumar Academy to prepare students for competitive exams like IAS KAS Psi etc.

Other: I chose artificial intelligence and data Science and this college because I got 34k rank in KCET exam. I am interested in data Science. I applied for all top colleges, in counselling and was allotted this college. In college, so many clubs and teams are there. They conduct cultural activities also.",85.28,14.279298245614036
146,CMR ,12,3.8,"Placements: 85% students get placed with an average salary package of 6.3LPA. The highest salary package offered was 26LPA. 105 recruiters have participated in the placement process. The top recruiters are Wipro, Accenture, KPMG, EY, Amazon, etc.

Infrastructure: CMRIT has a very good infrastructure. The CMRIT central library provides an ideal environment for intellectual inquiry with its multiple study space, research assistance, reading, learning and instructional resources. The cafeteria complex is located in the heart of the campus and also consists of cafe coffee day. Campus consists of an amphitheatre. Hostels are very well furnished with spacious comfortable rooms, lounges, TV, magazines and recreational facilities. The mess provides hygienic, nutritional balanced food. The campus has a badminton court, basketball court, cricket ground, football ground, table tennis, kabaddi ground, throw ball, volleyball The campus has various labs for students to work practically and have a greater exposure to learning and knowledge.

Faculty: Faculty are very good with the students. Teachers are very supportive and friendly. Most of the teachers are IIT graduates. Teachers help the students in all possible ways they can and bring the best out in us. Faculty are approachable. Exams are easy with constant efforts.

Other: College conducts various sessions, fests, and programs to offer students vast exposure.",74.67,19.394962113454845
147,CMR ,13,4.6,"Placements: All the students got placed in our college. The average salary package offered ranges between 8 LPA-9 LPA. Top recruiters are Deloitte, Nutanix, PwC, EY, Amadeus, KOCH, Capgemini, Oracle, ETC. Many companies visit our campus with good packages. Top roles offered are software developer, management, data analyst, etc.

Infrastructure: Our college is accredited with NAAC A+ which means it has world-class facilities in terms of the classrooms, hostel, etc. In our college, labs are well-maintained. The food served in the canteen is healthy and the quality is good. Hostel facilities are the best. The food served in the hostel is good. The hostel provides laundry services and medical aids. The entire campus is Wi-Fi enabled. Our college has many labs like a VLSI lab, a digital signal processing lab, and analog labs, through which we can gain great experience.

Faculty: Faculty members are helpful and knowledgeable. They always help us and respond to our questions. There are mentors assigned to all students who take care at every stage. The course curriculum is good. Internal exams are conducted. The pass percentage in each subject is 42%.

Other: Our college has a good environment for learning, and you evolve better as a person. Our college always supports us. Annual fest gathers a good amount of crowd. Local actors, and foreign DJs visit to our college. Students who play sports get good and competitive exposure from our college. Our college conducts many activities like singing, dancing, etc. They provides many opportunities. Our college has won a lot of trophies.",93.75,15.83613972234662
148,CMR ,14,4.2,"Placements: Around 75 -85% students get placed. Average salary is 6Lpa. The highest salary vary from year to year. Companies coming for job also provide internships. Top companies like Oracle, Mercedes Benz. Roles offered from companies like software engineer, developer and consultant.

Infrastructure: Infrastructure is good. Library is well maintained with book self and course books. Classrooms are spacious. Hostel facilities provided are fair enough. Quality of food is good and hygiene. Canteen is well maintained with good food. Different kind of sports like basketball, football, cricket.

Faculty: Faculty members are really helpful and supportive. They guide us in our projects and mentor us in many activities undertaken. They make us industry ready. Semester exams are not that difficult. Just you need to concentrate on what the teacher teaches. They also guide us for placement by giving us placement trainings.",79.82,16.977633136094678
149,CMR ,15,4.8,"Placements: Almost 70% of students got placed from our course in many companies. The highest salary package offered is 40 LPA, and the average salary package offered is 4 LPA. Our college provides placement training for students to clear interviews.

Infrastructure: The infrastructure of our college is not up to the mark. All facilities are good. The food served in the mess and canteen is good.

Faculty: All teachers are helpful and knowledgeable. Their teaching quality is very good. The course curriculum is relevant and makes students industry-ready. Exams are not much difficult. The pass percentage is 80%.",86.79,15.714565826330531
150,Amrita ,1,3.0,"Placements: About 95% of students get placed. The highest salary package offered is 55 LPA. The lowest salary package offered is 3 LPA to 3.5 LPA. The average salary package offered is approximately 7 LPA. Top recruiting companies are Amazon, Cisco, and Microsoft. Many students are placed before their fourth year or after the sixth semester. Some companies offer internship opportunities, and all kinds of roles are offered.

Infrastructure: The infrastructure is not that great but manageable. The Bengaluru campus is small when compared to the main campus. The hostel is divided based on which year the student is studying. Wi-Fi is available in every corner of the campus with slow internet, whereas it has around 200 Mbps in labs. Classrooms have plastic chairs. The library is big and has all kinds of books for studying. Labs are equipped with the latest software.

Faculty: Some teachers are qualified, whereas some teachers will get qualified by teaching subjects that they don't know. Teaching quality when compared to other colleges is above average. The curriculum is very long, which will definitely make students industry-ready. Semester exams are very difficult.

Other: Computer science is one of the most demanding domains, so I chose it. You need to have basic coding skills. There are many events like Kalanjali, freshers' day, and an orientation program for about 2 weeks.",83.9,16.05998578535892
151,Amrita ,2,4.4,"Placements: The only thing students join Amrita is for placements. This year (2023) the total percentage of eligible students who have been placed till now is 96%. And I assume that a very handful of them achieve this tally. The highest package offered was INR 48 LPA and the lowest was INR 4.8 LPA. The average comes around INR 10 LPA. Around 300 companies come to hire and of these the topmost are Microsoft, Robert Bosch, Cisco, Amazon. The percentage of internships is quiet less like around 30%. The top roles offered are Data analyst, Software developer engineer and full stack developer.

Infrastructure: The classrooms for engineering are not that great. We have labs on another block, where the labs are really good with unlimited Wi-Fi facility. Also we have a library with a digital one. We are also provided with AI labs and reading halls. Hostels are almost the same everywhere so we cannot expect much from them. The food is average and is mostly a mix of South and North indian. We have 3 canteens and a mini hospital and a big ground for cricket and football.

Faculty: Teachers are really supportive and are highly qualified as most of them are doing their research work and also help us in motivating to do research. The quality of content delivered is good enough to land a good job. As they prepare us specially for placements. Course curriculum is way complicated and beyond other universities as it makes the students extra ready. The evaluation pattern is a bit hard to cope up with as it is a bit hectic to handle it. The pass percentage is 33%.

Other: I chose this course because it is the most trending one and in pace. It basically lands us a job quickly. Actually the course is the best for however it is. There are regular events going on in college by various clubs every month to keep the students engaged.",81.75,15.90898924731183
152,Amrita ,3,4.0,"Placements: The percentage of students placed was almost above 94-95 %. The highest package was offered by Microsoft of INR 70 Lakhs per annum. The lowest package offered was offered by Infosys of INR 2.5 Lacs per annum. Top roles offered was of Product Manager by Bosch. 50% of students got internship from my course at Infosys.

Infrastructure: The facilities here are okay because labs are available but most of the equipments do not work properly. Wi-Fi is accessible all over the campus. The food offered in the mess is decent and on some days it is good. The rooms are also good in the hostel. Hostel has indoor sports and gym facilities.

Faculty: Teachers here are very qualified and helpful. The course curriculum is very tough and it makes students industry ready and the syllabus is also vast for every subject. It is easy to pass the course if you start preparing a month before the exams.",82.72,15.083042923926904
153,Amrita ,4,3.4,"Placements: Above 90% of the students are placed every year. The highest package offered was INR 65 Lakhs per annum and the lowest was INR 3 lakhs per annum. Top recruiting companies were Bosch, Accenture, etc. Top roles offered in my course were of product managers. Above 60 percent of the students got internship from my course.

Infrastructure: In my department that is ECE labs are there and the whole college has Wi-Fi facility. Every classroom has projectors and dedicated blackboard and the chairs which are pretty decent. Facilities at hostel are also okay because the rooms are old and bathrooms are average but they clean it everyday. There are clubs for sports.

Faculty: Teachers here are very helpful and qualified, most of them completed their Masters here and are working as faculty. Course curriculum is very tough and syllabus is vast. The exams here are not too difficult but if we study properly we can clear them easily.",82.65,17.27032967032967
154,Amrita ,5,4.0,"Placements: The percentage of students placed was above 95% and the highest package was INR 65 Lacs per annum and the lowest was INR 3 lakhs per annum. Top recruiting companies were Bosch, Dell etc. 40% of the students got internship from my course from companies like Infosys etc. Top roles offered in my course was of product managers.

Infrastructure: The facilities at the college are pretty good because we have dedicated labs for all domains I.e for ECE, CSE, ME. Whole campus is under CCTV and Wi-Fi is there throughout the campus Hostel facilities are pretty okay because the rooms are average and food is decent. We have dedicated clubs for sports and dedicated grounds are provided for each sport.

Faculty: Teachers who work here are very high qualified in terms of their subjects and knowledge. They are very friendly with us. The course curriculum of my course ECE is very tough. We need to study a month before for the exams and the syllabus is also vast. Exams are also pretty tough.

Other: Events are conducted regularly because there are many clubs on the campus.",80.15,15.687419122933143
155,Amrita ,6,4.8,"Placements: Around 95% of students got placed in the past few years. They got placed from our course in good core companies. The highest salary package offered for our course is 50 LPA. The average salary package offered by companies is 7 LPA. Infosys and Bosch are top recruiting companies.

Infrastructure: Our campus provides all academic and non-academic facilities. Hostels are Wi-Fi enabled. We have many labs like an analog lab, a VLSI lab, a DSP lab, etc., where we can learn practicals and things get clear. The library is open on all working days. We can borrow books from the library.

Faculty: All teachers are very highly qualified and experienced for a long ago. They are good at their subjects as well as communicating with students. Their teaching quality is very good. Every course curriculum is related to our ECE core topics. When we listen to all classes daily and maintain class notes, semester exams are not much difficult.",92.39,15.88914485165794
156,Amrita ,7,5.0,"Placements: The percentage of students were placed in our course is 92%. The highest average package offered in our course is 12LPA, the lowest average package offered in our course is 3LPA. Top recruiting companies for our course is microsoft. Percentage of internship of our course with other companies is 90% Top roles are CDA Technician, electrical engineer and design engineer.

Infrastructure: The facilities and infrastructure is good there will be general store and a canteen for our daily needs The quality of food is also good like breakfast, lunch, evening snacks and dinner Also hot water and cold water is available 24hrs And the floors and bathrooms are cleaned daily.

Faculty: The teacher are well qualified, friendly and also knowledgeable The teaching quality is also good and understandable The course curriculum is relevant It makes students ready for the industry jobs by the end of this course The difficulty levels depends upon the subject and the pass percentage is 35 or 40 %.

Other: Good campus and better course for my future jobs.",68.6,20.056410256410256
157,Amrita ,8,3.2,"Placements: Almost 99% of students are placed. The highest salary package is 48 LPA, and the average is 10 LPA. Microsoft, Google, AWS, etc., are top recruiting companies for our course. One girl got an internship at Providential Global, which then converted to LTA.

Infrastructure: Wi-Fi is available everywhere on campus and in the hostel. Classrooms are good. The library is the best place to study in our college, which consists of a reference room where all references are available. The quality of the food is fine. We can play sports peacefully. Medical facilities are also available.

Faculty: All faculty members are highly educated and dignified. The teaching quality is absolutely excellent. The course is relevant, which makes us efficient and helps us perform well. The semester exams are very tough. You need to work hard. The pass percentage is 75%.",85.75,15.975000000000001
158,Amrita ,9,4.4,"Placements: About 95% of students are placed in our course. The highest salary package offered was 57 LPA, the lowest was about 4 LPA, and the average was about 7 LPA. Top recruiting companies are Cisco and Intel. Many students got internships with stipends of Rs. 45,000 per month.

Infrastructure: Wi-Fi in classrooms and the hostel is good. Classrooms are neat and tidy. The library is good. It has more than 25,000 books. An e-library is also available. The facilities in the hostel are good. The food is good and hygienic.

Faculty: Teachers are knowledgeable and qualified. They are Ph.D. holders. The teaching quality is good. The course curriculum is good. It makes students industry-ready. Semester exams are somewhat difficult. We have to learn from textbooks to pass the exams.

Other: Fests are good.",104.69,13.814241486068111
159,Amrita ,10,4.4,"Placements: About 90% of students got placed in our course. The highest salary package offered is 57 LPA, the average salary package offered is about 7 LPA, and the lowest salary package offered is about 4 LPA. Top recruiting companies are Cisco, Intel, etc. Most students got internships with stipends of Rs. 45,000 per month.

Infrastructure: Wi-Fi is good on campus. The library and classrooms are good. The library has more than 25,000 books. An e-library is also available. The food served in the mess and canteen is hygienic and good. Medical facilities are available. Doctors are also available.

Faculty: Teachers are knowledgeable and qualified. They are Ph.D. holders. The teaching quality is good. The course curriculum is good and relevant. It makes students industry-ready. Semester exams are somewhat difficult. We have to learn from textbooks to pass the exams.

Other: Fests are decent.",95.59,14.403007518796992
160,Amrita ,11,3.4,"Placements: Mechanical engineering has become a risky branch because of the lack of job opportunities when compared to other branches. About 88% of mechanical students are placed. The highest salary package offered is 18 LPA, and the lowest is 4 LPA. Top recruiters are Bosch, Infosys, Tata, Volvo, and some start-ups. Roles offered are research and development, product design, manufacturing, etc.

Infrastructure: The infrastructure is not good compared to other colleges. Hostel rules are not good. The maintenance is good. Sports facilities are good. The food is also good. They provide good facilities in the gym and library. There is a garden.

Faculty: Teachers are well-qualified. They care for us. They teach well. The curriculum is good. Exams are moderate. Internals make a major impact on the semester exams. Attendance is mandatory.

Other: Choosing mechanical engineering because it is your passion is a good thing, but choosing it because you want a job will make you regret it.",86.76,15.427236180904522
161,Amrita ,12,4.2,"Placements: About 99% of students were placed. Students in CSE perform well as well. The salary package offered is 10 LPA. A girl got the highest salary package of 42 LPA. Overall, 50% of students secured excellent internships at Bosch, Volvo, Flipkart, Amazon, and other companies.

Infrastructure: Wi-Fi is accessible across the campus and guesthouse. Classrooms are excellent. The library has a reference room with all the references available. It is the ideal place to study. The cuisine is of decent quality. We can engage in sports. Medical facilities are excellent.",95.59,16.615942028985508
162,Amrita ,13,3.8,"Placements: Our college provides good placements. Almost 100% of students get placed every year in our college. The highest salary package offered is 45 LPA. The average salary package offered is 10 LPA. The lowest salary package offered is 7 LPA. Top recruiting companies are Microsoft, Amazon, and Bosch. Almost 55% of students got an internship in companies like Flipkart, Amazon, and Bosch. The top role offered is a developer.

Infrastructure: The infrastructure of our college is good. Our college provides us with all facilities. Our college is Wi-Fi enabled. Classrooms are in good condition. The library is good. The food served in the canteen is good. They provide a variety of food items. Our college provides us with medical and sports facilities. The medical facilities are good.

Faculty: Almost all teachers are good and knowledgeable. They are helpful with students. Their teaching quality is good. The teaching quality of a few teachers is not good. Our course curriculum is relevant and makes students industry-ready. Semester exams are not much difficult. The pass percentage of our college is 96%.

Other: I opted for this course because I am interested in coding and making apps. Our college provides more practical knowledge. In our college, we can code math, solve problems, and analyze them. We get more clarity about the data. Our course is good. Our college should improve more concentration on core subjects in 1st year. Events and fests are held in our college. A scholarship facility is available in our college. Our college has many active clubs and also interested students can participate.",87.1,13.539585125705
163,Amrita ,14,3.0,"Placements: More than 75% of students get placed in our course. The highest salary package offered is 45 LPA and the average salary package is 6 LPA. Infosys, Microsoft, Amazon, Oracle, Wipro, Zomato, Google, TCS, HCL, Sams, Philips, Sony, and Bosch are the recruiting companies. Students have to maintain 85% to get placements.

Infrastructure: Facilities provided in our college are good. Wi-Fi works well on campus.

Faculty: Teachers in our college are very helpful and well qualified with Ph.D. They are interactive and friendly with every student. Students have to maintain an 8.5 CGPA every semester. Exams are difficult to pass.

Other: I chose this course because I'm interested in circuits.",93.05,16.488505747126435
164,Amrita ,15,4.0,"Placements: Almost 95% of students get placed in our course. The highest salary package offered is 58 LPA. The average salary package offered is 7 LPA. The lowest salary package offered is 5 LPA. Top recruiting companies are Cisco and Amazon. The top role offered is VLSI design. The stipend for the internship is more than Rs.45000 per month. The top role offered in the course is VLSI design.

Infrastructure: The infrastructure in our classroom is good. Wi-Fi facility is available in the hostel and campus. The library is available for students and it contains more than 25,000 books. Our hostel facilities are good. The food served in the hostel is good. Sports and games are well-played in our college.

Faculty: Teachers are highly qualified and knowledgeable. All teachers are Ph.D. holders. Their teaching quality is excellent. The course curriculum is relevant and makes students industry-ready. Semester exams are a bit difficult, and we have to study textbooks to get good marks.

Other: Fests are held in our college.",94.96,14.707450980392156
165,MVJ,1,3.6,"Placements: This is a new branch in this college so there is no placement yet in this college. But many companies are there near by to the college so we can go and visit to the companies directly and we can approach. For aerospace no college is having placement.

Infrastructure: Infrastructure for your course and hostels are very nice. Everything is present in the college itself many labs are which are not there in any of the private college like rocket propulsion lab. College library is very big and having almost all the books which are needed and digital library is also there in our college.

Faculty: Faculty of the college are nice but as everyone knew that few teacher or faculty are not good. Maximum faculty support students fully. Exams will happen once in a month and maximum time important parts of all the chapters will be provided by the teacher to help the students to do well on the exams .

Other: There will no functions in the college.",79.6,16.286631016042783
166,MVJ,2,3.6,"Placements: Placements provided in our college are very good for departments like CS. Around 60% to 70% of placements are provided in our college for CS students. The average salary package offered is 4.5 LPA and the highest salary package offered last year was 14 LPA. Some good companies like Bottomline, Microfocus, HP, Practo, Nagravision, and CSGI visit our college to offer placements.

Infrastructure: The infrastructure of our college is good and well-maintained. It has an eco-friendly and peaceful environment. The hostel is good and well-maintained but it is a bit strict. The food served in the hostel is good.

Faculty: Faculty members in our college are good and helpful. Some of them are very friendly and some are rude. The course curriculum is good. Electives are conducted based on the interest of students. Semester exams are not hard and students can easily score good marks.",92.48,14.966747376916869
167,MVJ,3,3.8,"Placements: There are more than 70+companies visiting each year. The placement offers are good and about maximum number of students get placed. Companies like Infosys, Accenture, Deltax, TCS visit and students gets placed in those companies. College make an effort in giving internships to students so that it can help the students for better performance.

Infrastructure: Hostels are good. Hostel have a very strict maintenance. Food quality is also good. They have common washrooms for 2nd and 3rd floors. The outing times are 4:00 to 6:00p. Wi-Fi is available for hostel students. There is a mess to eat the food and rooms are very good.

Faculty: The faculty members in the college are very good. The course curriculum is relevant. Every teachers are qualified and most of the teachers are doing Ph.D. The semester exams are indeed tough but we have enough time to study therefore there it is very standard.",85.01,16.038095238095238
